customer_id,cohort_month,txn_month
46768,2021-01,2021-05
38430,2022-07,2022-03
51428,2023-03,2022-01
34433,2023-01,2023-03
85443,2021-06,2023-06
76894,2022-04,2021-02
35127,2022-08,2022-02
34825,2022-09,2021-04
90769,2021-07,2023-09
38392,2022-06,2021-12
27181,2023-05,2022-04
31689,2022-10,2023-10
41506,2021-02,2021-06
59191,2022-12,2023-01
86745,2023-05,2022-04
56144,2022-11,2021-03
55977,2021-06,2023-11
24370,2022-11,2022-11
32497,2022-08,2022-12
87432,2023-06,2021-12
76055,2021-09,2021-04
95478,2022-08,2023-03
33336,2022-12,2021-10
77409,2021-12,2021-08
68313,2022-10,2022-12
98402,2021-08,2021-11
85485,2023-03,2021-02
14194,2022-06,2023-10
45406,2021-07,2022-10
39924,2021-07,2021-04
76310,2023-06,2021-10
82406,2021-12,2023-08
87267,2023-06,2023-01
86043,2021-10,2022-11
98203,2022-08,2021-10
37726,2023-10,2021-01
55746,2022-04,2022-04
39421,2021-06,2022-12
98928,2023-08,2023-02
26748,2023-01,2023-04
3612,2023-01,2022-02
77620,2023-07,2023-11
44802,2022-04,2023-08
72667,2023-12,2022-08
41655,2023-12,2023-07
30548,2023-01,2023-01
20624,2022-06,2022-01
87613,2022-02,2021-10
68363,2023-06,2022-06
22725,2022-11,2022-10
97541,2023-02,2021-02
95721,2023-06,2022-06
8205,2022-04,2021-05
43854,2022-01,2021-05
39670,2023-06,2022-09
56081,2021-07,2022-02
59453,2021-01,2023-03
76321,2023-06,2022-10
44873,2022-12,2023-02
44925,2023-01,2023-04
58998,2021-06,2022-04
18701,2021-03,2021-06
970,2021-02,2023-03
42556,2021-11,2023-11
88935,2021-09,2023-07
42595,2023-08,2022-03
67578,2022-01,2023-11
18760,2021-07,2022-11
39249,2022-06,2023-11
69364,2022-05,2022-07
4057,2023-07,2022-11
94972,2021-05,2021-12
99663,2021-09,2021-11
4232,2023-10,2023-10
75982,2023-10,2021-05
66071,2021-11,2021-09
85866,2021-12,2021-05
61501,2022-05,2021-05
2104,2021-05,2023-09
36776,2021-12,2022-08
47809,2023-10,2021-05
36659,2021-03,2023-09
27774,2023-12,2021-04
58380,2022-11,2021-03
63644,2021-01,2022-03
62820,2021-11,2022-05
68327,2023-12,2021-09
41030,2023-08,2022-08
21168,2022-05,2022-03
3674,2021-01,2022-03
89447,2021-02,2022-07
80978,2022-04,2021-01
45359,2022-11,2023-11
87640,2021-06,2022-08
35235,2022-08,2022-07
39786,2023-06,2021-04
67541,2021-10,2023-06
5173,2023-08,2021-10
38652,2021-01,2023-07
45180,2022-05,2023-05
77957,2022-06,2021-05
31730,2022-12,2021-03
43553,2023-06,2023-09
42493,2022-03,2023-12
9585,2023-04,2023-02
15763,2022-05,2023-06
3798,2021-03,2021-04
79010,2023-07,2023-02
15676,2023-02,2021-09
9251,2022-11,2023-02
61726,2022-04,2021-06
50862,2022-02,2022-01
43802,2021-05,2021-11
23869,2023-07,2023-11
13081,2021-10,2022-01
36288,2021-04,2021-09
57376,2023-08,2023-06
40659,2022-03,2023-07
50773,2021-08,2021-05
7132,2023-06,2023-05
28266,2023-07,2021-01
9973,2022-10,2022-01
53241,2023-02,2023-12
96888,2021-12,2022-08
87780,2022-05,2022-12
91256,2022-01,2021-10
1607,2021-06,2022-08
29166,2022-05,2023-04
70698,2021-05,2021-11
38925,2021-04,2022-06
52178,2021-11,2022-03
94347,2023-03,2023-06
14176,2021-10,2021-02
17421,2022-11,2022-04
94714,2021-03,2021-10
23130,2021-06,2023-02
59482,2022-12,2023-08
93027,2023-03,2023-09
92681,2021-12,2021-09
83678,2021-07,2022-09
98051,2023-11,2022-06
18957,2022-11,2023-04
70385,2022-02,2021-09
84335,2023-05,2021-09
8454,2022-10,2022-02
4931,2021-01,2023-12
68016,2021-12,2022-07
56213,2021-05,2021-11
4823,2023-09,2023-03
91476,2021-09,2021-05
28193,2021-11,2022-03
86219,2023-01,2023-12
25015,2023-11,2022-06
84642,2021-07,2023-10
50512,2021-06,2022-11
3545,2021-02,2021-03
49509,2022-02,2022-04
37628,2021-04,2023-10
50658,2021-05,2022-02
90607,2022-07,2023-06
1799,2022-06,2021-02
67227,2023-11,2023-11
20,2022-05,2021-11
4888,2022-08,2022-02
20941,2023-05,2022-12
43939,2022-08,2021-08
86113,2021-09,2023-12
36700,2021-12,2021-06
30798,2023-11,2021-08
42800,2021-03,2023-10
80312,2023-04,2022-02
39105,2021-08,2022-09
49916,2022-01,2023-05
45592,2021-02,2023-05
48891,2023-06,2021-07
2657,2021-03,2023-05
96118,2021-02,2023-11
49311,2021-11,2023-08
48943,2022-05,2022-02
64555,2021-07,2023-12
57873,2022-06,2022-10
48603,2021-05,2023-11
59655,2022-08,2021-03
91106,2022-04,2023-02
8152,2022-03,2021-05
93222,2023-01,2022-11
51304,2023-05,2023-09
61589,2023-09,2021-09
97112,2023-04,2023-02
18199,2021-10,2023-06
57802,2023-08,2022-11
55653,2023-12,2023-03
68655,2023-06,2022-12
56035,2021-03,2022-07
44039,2022-04,2022-07
80439,2022-03,2023-07
6330,2022-10,2021-09
36271,2022-12,2022-09
33523,2022-03,2022-01
34500,2023-06,2021-09
60441,2022-05,2021-07
95134,2022-01,2021-12
59043,2022-10,2023-03
9596,2022-06,2022-12
45373,2022-05,2023-08
16758,2022-03,2022-04
73776,2021-06,2021-05
59160,2022-07,2023-11
93528,2023-05,2022-10
23473,2021-01,2021-02
55886,2021-07,2022-01
10008,2021-07,2021-03
54832,2023-08,2023-09
42400,2022-11,2022-05
17248,2023-01,2022-05
87672,2022-07,2022-10
3641,2023-03,2022-07
5935,2023-07,2021-04
57346,2022-05,2023-11
15009,2023-12,2021-02
30612,2023-01,2021-02
48852,2022-12,2022-01
53640,2022-06,2023-12
86913,2021-07,2023-04
46075,2021-02,2023-02
69484,2022-04,2022-05
74488,2022-04,2022-04
98269,2023-01,2021-08
45266,2021-11,2023-03
32600,2022-03,2023-08
67775,2023-06,2023-10
11536,2022-11,2023-07
84327,2023-03,2023-05
60242,2023-11,2023-01
74845,2022-12,2022-05
8267,2021-06,2023-11
3514,2021-06,2021-08
17161,2022-05,2021-10
4602,2023-11,2023-04
11827,2022-08,2023-07
88010,2023-11,2021-01
43395,2021-07,2021-12
91291,2023-10,2021-10
14699,2021-12,2023-02
83881,2022-10,2023-10
92919,2023-08,2022-11
88627,2022-03,2021-08
50806,2022-02,2023-11
98854,2021-04,2022-04
66740,2021-02,2023-09
77581,2022-01,2021-12
64272,2022-12,2022-12
39671,2022-04,2022-04
95676,2023-04,2022-01
25653,2022-04,2023-06
65823,2021-05,2021-03
99768,2023-04,2023-07
88723,2021-10,2022-07
78440,2021-04,2023-11
4507,2021-11,2021-12
8184,2023-04,2023-11
30279,2022-03,2022-02
74277,2023-08,2022-04
93337,2023-03,2023-06
89091,2021-07,2023-03
32635,2022-11,2022-10
12780,2021-08,2021-11
29059,2022-12,2022-07
35930,2022-04,2022-07
49140,2023-04,2022-11
98546,2022-10,2023-11
59891,2022-04,2021-03
91923,2022-02,2021-06
68856,2022-09,2021-12
33998,2021-08,2023-03
71844,2021-05,2023-08
50025,2022-03,2022-09
15315,2023-12,2022-11
90176,2023-04,2021-03
80678,2023-04,2022-04
33261,2023-02,2023-02
67122,2023-03,2023-08
76126,2021-07,2022-08
70862,2021-11,2021-07
94128,2023-10,2022-03
60857,2023-05,2023-10
24254,2021-11,2023-09
24955,2021-09,2022-02
10688,2022-09,2022-11
16632,2022-08,2021-08
20815,2022-06,2022-03
71359,2022-02,2023-10
69764,2023-04,2023-11
71404,2023-09,2023-08
2256,2023-01,2023-09
37170,2022-04,2021-11
20685,2023-04,2022-05
21572,2023-08,2021-06
72699,2022-01,2023-07
46277,2021-11,2021-11
5779,2023-02,2023-10
3651,2021-05,2022-04
73228,2022-04,2022-09
86515,2022-12,2022-08
38166,2023-03,2023-06
96885,2023-11,2023-05
47201,2021-03,2022-07
3133,2023-04,2022-12
99171,2023-11,2021-11
44092,2021-03,2023-01
78910,2022-09,2022-12
78312,2022-08,2023-09
21177,2022-12,2021-02
85298,2023-03,2021-07
8861,2023-11,2022-06
31569,2021-06,2023-12
49920,2021-01,2022-03
85567,2023-08,2022-02
35425,2021-09,2022-03
76378,2021-01,2023-11
19401,2022-01,2023-11
76377,2023-11,2022-01
29931,2021-03,2023-04
78868,2022-07,2021-11
49623,2023-09,2022-10
96012,2021-07,2021-11
70653,2022-09,2023-03
24551,2022-03,2022-06
83334,2022-09,2023-11
93324,2023-12,2023-06
34747,2023-08,2023-12
86944,2021-12,2023-02
84742,2023-06,2023-02
82452,2022-09,2022-08
66457,2022-02,2022-09
93507,2021-02,2022-01
82237,2022-09,2022-11
71410,2023-10,2021-06
69740,2021-08,2023-12
63297,2021-12,2021-06
40282,2021-10,2023-02
55204,2023-03,2022-10
35779,2021-01,2021-10
4747,2023-04,2021-03
60228,2022-10,2022-09
71764,2021-08,2023-10
63891,2022-04,2023-12
65165,2021-07,2023-03
79763,2022-10,2021-01
6249,2021-03,2023-11
77674,2021-12,2023-12
60335,2022-08,2023-09
24252,2023-06,2023-12
52347,2021-10,2023-09
65234,2022-02,2022-02
65138,2021-06,2023-08
33285,2021-09,2022-10
60833,2023-03,2021-04
52887,2023-12,2023-01
80742,2023-07,2023-02
56111,2021-12,2022-05
41998,2023-06,2022-12
65977,2022-01,2023-08
49257,2021-02,2023-02
26778,2022-06,2021-06
63031,2023-06,2023-09
23670,2021-10,2022-06
27838,2021-12,2022-07
62300,2022-04,2023-01
89839,2023-08,2021-04
54840,2021-07,2023-12
83227,2022-04,2021-08
66294,2022-04,2021-10
45263,2023-07,2022-05
24555,2023-01,2021-10
62348,2021-10,2021-12
87071,2022-04,2023-09
16212,2021-01,2022-08
11130,2023-10,2021-09
33666,2021-05,2021-11
78893,2021-12,2022-01
17663,2022-12,2023-10
41627,2023-06,2021-05
61838,2023-11,2022-12
90833,2022-10,2021-09
25126,2023-03,2023-04
58213,2023-07,2023-03
58272,2021-10,2022-11
93950,2022-11,2023-11
50396,2023-06,2023-08
69476,2022-12,2023-05
29462,2023-03,2023-03
78212,2021-06,2021-03
36353,2021-01,2023-07
10309,2021-04,2021-04
7786,2022-07,2022-03
88017,2021-12,2022-03
20078,2022-07,2021-06
4349,2023-04,2021-02
43532,2022-03,2022-03
13126,2021-05,2021-08
26008,2022-06,2023-02
35256,2023-09,2022-05
69720,2021-02,2021-01
60147,2021-07,2022-07
45157,2021-11,2023-05
33533,2021-04,2022-03
30322,2021-05,2022-06
34434,2021-12,2022-01
6422,2022-01,2021-05
42685,2023-11,2021-07
42922,2021-03,2023-05
86085,2023-08,2023-10
30538,2021-01,2021-03
70220,2022-11,2021-05
57287,2023-06,2022-02
8761,2023-11,2021-02
60522,2022-05,2022-07
90425,2021-05,2022-07
47538,2022-03,2022-07
65373,2022-05,2022-03
21409,2023-03,2022-07
35370,2022-10,2023-01
40298,2021-02,2022-01
12256,2021-01,2021-05
87143,2021-05,2021-06
938,2021-06,2023-03
55499,2022-02,2022-06
4349,2023-04,2023-10
89981,2021-09,2023-02
84999,2022-10,2021-07
66392,2022-10,2023-08
74762,2023-05,2022-11
87707,2021-10,2021-11
22351,2022-01,2022-06
98331,2021-02,2022-07
69917,2021-07,2021-01
73442,2022-10,2023-07
3906,2023-04,2022-11
61277,2023-01,2022-09
71784,2023-03,2022-07
84129,2021-10,2022-08
34884,2021-09,2023-12
24092,2023-02,2021-06
79253,2023-11,2023-04
21782,2021-11,2021-10
30696,2022-04,2022-08
58984,2021-04,2022-10
57072,2022-04,2023-10
26071,2023-06,2023-02
40244,2022-01,2021-05
56495,2023-05,2022-06
43198,2022-09,2021-02
74590,2023-06,2022-02
39854,2022-11,2021-02
64247,2022-10,2022-02
69120,2023-12,2023-08
68718,2023-06,2021-11
95533,2023-12,2022-10
7876,2022-12,2021-09
59810,2022-09,2021-01
18915,2021-02,2022-12
13042,2023-11,2021-12
8109,2022-12,2021-03
34985,2021-11,2022-02
69162,2021-11,2021-03
8874,2023-06,2021-03
20782,2023-01,2021-12
43621,2021-11,2023-05
36701,2021-02,2022-03
94830,2021-01,2021-06
65798,2023-05,2022-10
80487,2022-05,2021-01
44521,2021-08,2023-11
82044,2022-08,2021-06
29777,2022-06,2021-06
51313,2023-12,2023-12
38667,2021-12,2023-04
69398,2023-08,2021-12
60910,2023-11,2022-12
36691,2023-01,2021-09
95741,2023-07,2022-01
99568,2022-07,2022-12
73556,2023-10,2023-09
22212,2021-07,2023-12
95775,2023-08,2022-09
55070,2022-12,2021-10
54282,2023-05,2021-11
89239,2021-12,2022-08
53397,2023-02,2023-11
99645,2022-09,2021-04
99801,2021-11,2021-12
40171,2022-02,2022-08
63311,2021-11,2021-06
15462,2022-12,2021-01
49247,2023-01,2023-06
67433,2023-09,2021-12
78505,2022-07,2022-05
51507,2022-02,2023-01
57406,2022-03,2023-12
31311,2022-01,2022-01
25765,2021-11,2023-02
36468,2023-04,2023-12
2195,2022-12,2022-06
72826,2022-03,2021-09
71674,2023-04,2023-06
29771,2022-03,2022-02
92727,2021-11,2023-05
35805,2022-02,2022-11
53787,2022-06,2022-01
85618,2022-10,2021-05
90810,2022-01,2021-07
33039,2021-04,2021-06
19491,2021-02,2021-03
39609,2023-03,2021-06
48638,2023-02,2021-10
33591,2023-09,2023-05
33787,2023-01,2021-10
30750,2023-03,2023-08
2091,2023-08,2023-12
4311,2022-07,2023-04
65911,2023-06,2022-01
40049,2021-10,2022-03
75389,2021-01,2021-12
30596,2021-08,2021-12
72678,2021-09,2021-12
77930,2022-07,2021-03
66855,2022-08,2023-04
19319,2022-08,2023-09
64904,2023-02,2022-12
30352,2023-09,2023-07
49815,2022-10,2023-10
41310,2022-07,2023-12
89090,2022-02,2023-09
51870,2023-09,2023-12
83131,2023-08,2021-02
49089,2022-07,2021-12
45818,2021-11,2023-09
83710,2023-02,2021-03
3977,2022-12,2021-05
87276,2021-12,2021-10
655,2022-08,2022-11
46158,2022-06,2022-10
10499,2023-02,2021-10
94737,2021-07,2022-09
30142,2021-01,2023-12
33063,2023-01,2021-02
80914,2022-08,2023-09
47948,2022-09,2021-01
26615,2023-09,2023-06
85958,2021-11,2023-05
81731,2021-02,2021-09
42121,2022-08,2023-08
19586,2021-02,2023-10
58902,2023-11,2023-01
84131,2023-02,2021-09
55465,2021-06,2021-01
21454,2023-02,2023-01
62494,2022-09,2023-04
59879,2021-03,2021-12
29189,2021-10,2022-01
40828,2023-10,2023-02
71940,2023-08,2022-04
23731,2023-03,2023-09
68731,2023-11,2021-06
5097,2022-11,2021-01
62361,2021-06,2022-12
4326,2022-03,2021-07
39739,2022-04,2021-07
81716,2021-07,2023-11
46487,2022-03,2022-03
78935,2023-08,2021-01
1086,2023-07,2022-08
55598,2022-10,2022-08
43670,2022-04,2022-06
95014,2021-10,2023-03
39631,2023-05,2022-12
24666,2023-01,2021-04
49620,2021-05,2022-10
69784,2022-12,2021-06
62794,2022-12,2023-05
48483,2022-09,2021-03
96888,2021-12,2021-06
96873,2021-01,2023-01
53796,2021-01,2021-07
15194,2021-11,2021-06
73925,2023-12,2021-01
36358,2023-07,2023-01
41149,2023-05,2023-07
21496,2023-07,2023-08
43275,2023-09,2022-10
75294,2022-11,2023-01
77108,2022-09,2022-05
79923,2023-06,2023-06
29964,2023-03,2021-05
45971,2021-01,2021-11
58857,2023-09,2023-03
82519,2023-03,2022-12
86034,2021-03,2023-09
73172,2022-02,2022-11
10259,2022-07,2021-07
83610,2022-05,2021-05
95376,2021-01,2022-02
55664,2022-10,2023-06
59514,2021-10,2021-02
1991,2022-08,2021-03
33263,2021-02,2021-05
70183,2021-02,2022-01
72010,2022-03,2022-10
81353,2023-01,2023-07
6869,2023-03,2022-04
94240,2022-12,2021-03
2993,2021-07,2023-10
53208,2021-01,2022-01
52608,2022-10,2021-06
16541,2023-08,2023-12
94068,2021-09,2023-09
22654,2023-01,2023-12
797,2023-11,2022-11
97679,2022-08,2023-09
33000,2021-10,2021-04
91533,2022-04,2021-03
7993,2023-01,2022-03
56710,2021-06,2023-03
1804,2021-10,2023-12
75308,2023-06,2021-10
90159,2023-07,2021-08
12439,2022-08,2023-07
98415,2023-01,2022-12
8444,2021-01,2023-11
73527,2022-01,2021-11
27071,2021-01,2022-08
72739,2021-03,2022-10
80120,2021-01,2021-01
24739,2022-07,2023-10
42488,2022-02,2021-02
42615,2021-07,2021-06
18602,2023-05,2021-10
75487,2021-05,2023-05
27187,2023-09,2021-09
5639,2021-04,2021-04
33825,2022-06,2021-08
57308,2021-01,2023-03
96793,2021-06,2023-04
47476,2021-11,2023-08
61397,2023-09,2023-06
60525,2022-11,2021-06
80144,2022-05,2022-08
33324,2023-12,2022-10
62039,2021-06,2021-10
53613,2021-02,2021-11
85669,2023-07,2023-06
60601,2023-03,2021-07
98246,2021-05,2023-07
28685,2022-10,2022-04
69043,2023-08,2022-08
63326,2021-02,2021-01
35588,2021-06,2022-07
63912,2021-02,2022-05
57383,2022-01,2021-03
75560,2022-09,2022-04
56901,2023-08,2021-09
94340,2021-02,2021-04
34673,2021-07,2021-10
77080,2023-04,2022-11
21292,2021-12,2023-03
75763,2023-01,2022-06
86881,2022-11,2021-02
90838,2021-12,2023-04
19650,2022-02,2021-02
98511,2022-06,2023-07
41913,2022-01,2021-11
16705,2023-03,2023-10
89257,2021-08,2023-06
22986,2021-01,2021-06
11758,2023-02,2021-09
73614,2022-08,2023-06
99885,2022-02,2021-03
31628,2023-12,2021-06
88416,2021-07,2023-02
93189,2023-12,2023-12
14515,2022-03,2023-05
66481,2022-05,2021-04
67048,2023-05,2022-11
32548,2022-12,2021-06
80624,2021-05,2022-10
30388,2021-11,2023-08
52272,2021-10,2023-04
64767,2022-02,2021-12
19227,2022-04,2021-10
36800,2022-04,2023-01
6251,2023-01,2021-05
73089,2023-02,2023-04
84934,2022-08,2021-07
30642,2023-03,2023-07
3039,2021-11,2021-12
6002,2023-06,2023-09
1277,2022-12,2021-11
88395,2023-03,2021-09
44365,2023-10,2022-01
22338,2023-03,2023-07
79552,2021-01,2023-11
21670,2021-12,2022-09
84173,2022-07,2022-02
78584,2021-03,2021-01
21142,2022-09,2022-05
16099,2022-06,2023-12
98507,2023-09,2023-05
55113,2022-02,2022-08
83613,2022-02,2021-02
14171,2023-03,2022-12
49716,2022-02,2021-09
36816,2022-05,2022-10
5313,2021-08,2021-05
3097,2021-07,2023-05
37220,2023-10,2023-10
47919,2023-07,2023-03
47973,2023-05,2022-08
39873,2021-07,2022-06
36059,2021-05,2022-05
19422,2023-06,2023-09
81414,2021-04,2021-11
67131,2023-10,2021-10
46576,2021-06,2022-12
62221,2021-08,2022-05
60284,2023-11,2021-03
42600,2021-11,2023-07
87868,2021-01,2022-05
20685,2023-04,2022-11
68545,2023-01,2023-03
85551,2022-03,2023-08
63048,2022-07,2022-01
88485,2022-01,2021-01
12672,2022-02,2023-05
37899,2022-03,2023-05
12533,2021-07,2021-12
64747,2022-12,2023-12
66456,2023-07,2021-09
80691,2023-05,2022-06
82349,2023-03,2021-11
14664,2023-08,2021-07
52308,2023-05,2023-01
50238,2021-10,2022-11
52550,2023-07,2021-12
53544,2021-11,2022-11
65323,2023-07,2021-08
31792,2023-06,2022-07
98243,2023-08,2023-02
55309,2022-09,2022-04
84575,2021-02,2022-07
10436,2021-02,2022-03
71744,2022-12,2021-11
19060,2021-10,2021-03
17032,2022-09,2023-11
1356,2022-06,2023-02
32095,2021-09,2022-12
14747,2021-03,2022-07
5069,2021-02,2022-07
41977,2021-08,2023-07
50705,2022-07,2021-12
30381,2021-09,2023-11
61882,2022-10,2023-07
13223,2022-03,2021-10
19670,2023-07,2021-02
71031,2022-05,2021-09
62149,2021-01,2022-08
42931,2021-05,2023-10
27139,2023-12,2023-06
56065,2022-07,2021-09
56128,2021-09,2021-03
92567,2022-09,2022-06
81218,2023-05,2022-04
64349,2023-10,2023-12
81367,2021-10,2021-07
12026,2021-01,2021-01
11506,2023-04,2022-06
48383,2021-02,2021-08
36712,2021-01,2023-07
74660,2021-10,2023-07
63475,2023-05,2023-10
12545,2022-11,2023-10
48059,2021-06,2022-01
11984,2023-01,2021-09
77918,2023-01,2022-05
75081,2023-03,2023-02
2475,2021-04,2021-10
73052,2021-12,2021-05
23049,2022-07,2023-05
64174,2021-05,2023-03
65757,2023-02,2021-03
83728,2021-12,2023-10
90939,2023-10,2023-04
60017,2023-02,2022-10
40872,2022-07,2021-10
75680,2021-10,2021-04
45717,2021-07,2022-02
26294,2023-11,2021-06
83343,2021-03,2022-05
52380,2023-09,2023-10
79251,2021-03,2023-09
62865,2022-03,2023-12
12982,2021-10,2022-01
62770,2021-09,2023-02
45092,2023-03,2022-04
11060,2023-06,2022-07
90780,2023-03,2023-02
30770,2021-04,2023-06
89636,2023-06,2022-09
60796,2021-02,2022-02
56355,2022-05,2023-09
10003,2022-07,2022-10
2051,2021-07,2022-08
90099,2022-10,2023-12
75041,2022-09,2021-11
55864,2021-06,2021-05
45969,2021-08,2022-11
76607,2023-01,2023-04
14910,2023-11,2023-03
30942,2021-09,2022-07
93635,2022-03,2023-11
32327,2023-09,2023-06
28792,2021-08,2021-07
95493,2021-11,2023-04
22043,2022-03,2022-04
58665,2022-04,2022-11
57386,2021-05,2021-09
13602,2022-03,2022-01
56105,2022-11,2022-04
59579,2023-08,2021-10
72715,2023-06,2021-12
12076,2021-11,2022-08
40900,2022-02,2023-02
3710,2023-07,2022-07
97186,2022-05,2022-12
43436,2022-03,2023-11
41521,2022-08,2022-07
51501,2022-10,2022-01
32967,2023-08,2021-11
89307,2023-04,2022-06
44916,2021-10,2023-03
74006,2023-09,2022-10
24354,2022-04,2023-07
14501,2022-11,2021-12
80451,2021-10,2023-12
35326,2021-05,2021-08
68707,2022-02,2023-07
38125,2021-05,2021-08
85575,2023-08,2023-11
1129,2022-09,2022-11
58819,2022-10,2021-10
50761,2021-09,2021-05
16361,2023-07,2022-08
97762,2023-05,2023-01
58162,2022-11,2023-06
65732,2023-05,2023-03
17167,2021-11,2023-02
68845,2023-05,2023-07
74029,2023-06,2023-12
55084,2021-10,2023-04
77969,2021-10,2021-09
38053,2023-08,2022-12
92124,2022-05,2023-09
70695,2021-05,2022-04
67088,2023-03,2023-04
87770,2022-08,2023-09
79929,2022-10,2022-11
37983,2022-04,2022-09
21606,2022-10,2021-03
9277,2021-07,2021-03
12628,2021-06,2023-08
44750,2021-10,2022-08
88564,2022-12,2021-08
9477,2022-01,2022-12
40141,2023-05,2023-03
74335,2021-07,2021-11
2714,2022-07,2021-10
57299,2022-05,2023-11
77046,2022-07,2023-04
22986,2021-01,2021-11
15525,2023-03,2021-02
20626,2022-09,2023-03
82453,2023-02,2021-06
12779,2022-03,2022-07
87430,2022-02,2023-05
9821,2023-05,2022-09
25439,2022-10,2022-07
5145,2022-12,2021-10
65823,2021-05,2021-01
15314,2023-05,2021-05
40969,2022-07,2022-04
11010,2023-08,2022-12
40915,2021-09,2021-01
8530,2023-01,2021-05
43161,2023-10,2023-12
63134,2021-03,2021-08
24516,2021-01,2021-06
3517,2021-07,2023-03
92914,2023-11,2021-03
3265,2022-07,2022-08
43319,2022-10,2023-12
28093,2021-01,2021-11
32717,2021-12,2021-06
98804,2023-08,2023-06
80205,2022-07,2023-06
25248,2022-10,2021-07
15747,2023-07,2022-03
36910,2023-09,2022-11
35612,2023-12,2023-11
37634,2023-02,2023-08
31658,2023-02,2023-05
95545,2023-08,2022-09
89387,2023-07,2021-05
9716,2022-11,2023-07
80660,2022-01,2022-11
15958,2023-09,2022-03
47235,2023-03,2022-03
38629,2021-02,2022-05
46695,2022-03,2021-04
93320,2021-10,2023-08
65170,2021-06,2022-11
58604,2021-01,2023-09
36976,2021-08,2021-12
12542,2022-05,2022-11
67947,2021-02,2021-12
48724,2023-07,2022-08
27521,2022-11,2023-05
1106,2021-07,2021-01
39370,2022-03,2021-05
90703,2022-05,2022-01
88917,2022-03,2021-08
39257,2021-11,2023-06
8558,2021-11,2023-01
52075,2023-06,2023-11
63195,2021-05,2021-07
20983,2023-02,2021-07
40542,2023-04,2023-03
93211,2021-11,2023-08
3587,2022-05,2023-10
44259,2023-12,2022-04
57733,2021-04,2023-10
22025,2023-04,2023-01
52834,2022-05,2023-11
80189,2022-11,2022-11
35676,2022-05,2023-11
48912,2023-07,2023-02
9671,2023-01,2021-01
66415,2022-05,2023-01
12065,2021-10,2023-05
98056,2023-08,2021-07
50727,2023-12,2022-05
43045,2023-04,2023-03
68172,2022-02,2022-01
36724,2022-10,2021-08
90846,2023-12,2022-06
86007,2021-05,2021-12
26564,2021-01,2022-09
48386,2022-01,2021-01
63640,2022-03,2023-05
92616,2023-10,2021-06
77651,2022-10,2023-01
9192,2023-12,2023-08
30394,2023-10,2021-05
61068,2022-11,2023-06
50251,2022-11,2022-12
67808,2021-05,2022-05
17591,2022-02,2023-01
87045,2023-06,2021-12
73719,2021-09,2023-12
9453,2023-02,2023-09
93603,2021-01,2022-03
64006,2021-12,2022-04
22855,2023-10,2022-08
9331,2021-04,2022-02
37113,2022-10,2021-11
58080,2022-03,2021-12
59801,2023-01,2022-05
12795,2022-05,2022-02
11032,2023-12,2022-07
88790,2022-02,2023-12
70722,2022-08,2023-01
